0,1,2,3,4,5,6
1e-08,0.0,0.0,0.0,0.0,0.0,0.0
1e-08,0.0008320160884415526,0.0008541829322136069,0.0008554599998698677,0.0008554845175247338,0.0008555118041670949,0.0008554904496134044
1e-08,0.0008265869055369775,0.0008566701052957603,0.0008583722187993129,0.0008583889519339319,0.0008584170534615867,0.0008583985023534837
1e-08,0.0011681313439177322,0.001212027372270653,0.0012138824471681815,0.0012139419079526686,0.0012139670117544687,0.0012139487139607886
1e-08,0.0018682805567377335,0.0019178159864811578,0.0019199791074116413,0.0019201276329778665,0.0019201484446357327,0.0019201261191258115
1e-08,0.0014955045845811599,0.0015547543061273812,0.0015572680734950658,0.0015573352956371484,0.0015573633130277727,0.0015573402258420158
1e-08,0.0017955090040954853,0.001861794021600583,0.0018645140645998156,0.0018645924635763153,0.0018646268178064947,0.0018645935360039516
1e-08,0.002061491208982654,0.0021415031403940487,0.0021448101983545785,0.0021448959157557984,0.002144931277545476,0.002144893117071635
1e-08,0.003338968583694348,0.003443451666476305,0.003447472078261614,0.003447686268833974,0.0034477132179134683,0.00344765427775757
